date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-10-08 19:10:00,989.85,14.53,288.52,10.97,79.19,16.57,13.12,3.45,8.29,13.25,1192.63,3.94,5.91,197.7,0.0,0.0,0.0,0.0,0.0,23.39,413.8
2020-10-08 19:20:00,989.9,14.54,288.53,11.01,79.32,16.58,13.15,3.43,8.3,13.28,1192.64,4.84,7.71,200.2,0.0,0.0,0.0,0.0,0.0,23.41,413.7
2020-10-08 19:30:00,989.85,14.58,288.57,11.01,79.11,16.62,13.15,3.47,8.3,13.28,1192.41,5.16,7.56,196.2,0.0,0.0,0.0,0.0,0.0,23.44,413.5
2020-10-08 19:40:00,989.89,14.58,288.57,11.04,79.28,16.62,13.18,3.44,8.32,13.31,1192.45,3.36,6.8,188.7,0.0,0.0,0.0,0.0,0.0,23.47,414.2
2020-10-08 19:50:00,989.86,14.54,288.53,11.04,79.48,16.58,13.18,3.4,8.32,13.31,1192.58,3.95,6.25,192.6,0.0,0.0,0.0,0.0,0.0,23.5,414.3
2020-10-08 20:00:00,989.73,14.56,288.56,11.02,79.3,16.6,13.16,3.44,8.31,13.3,1192.34,4.79,7.15,196.4,0.0,0.0,0.0,0.0,0.0,23.54,414.4
2020-10-08 20:10:00,989.6,14.58,288.59,10.99,79.04,16.62,13.14,3.48,8.3,13.28,1192.12,5.79,8.23,200.3,0.0,0.0,0.0,0.0,0.0,23.57,413.9
2020-10-08 20:20:00,989.61,14.54,288.55,10.96,79.09,16.58,13.11,3.47,8.28,13.25,1192.3,4.99,7.31,203.7,0.0,0.0,0.0,0.0,0.0,23.58,413.9
2020-10-08 20:30:00,989.61,14.54,288.55,10.94,78.95,16.58,13.09,3.49,8.27,13.23,1192.32,5.65,7.62,205.1,0.0,0.0,0.0,0.0,0.0,23.57,413.9
2020-10-08 20:40:00,989.62,14.6,288.61,10.95,78.73,16.64,13.1,3.54,8.28,13.24,1192.07,5.99,8.62,204.0,0.0,0.0,0.0,0.0,0.0,23.53,413.8
2020-10-08 20:50:00,989.71,14.56,288.56,11.01,79.21,16.6,13.15,3.45,8.31,13.29,1192.33,4.11,6.53,201.9,0.0,0.0,0.0,0.0,0.0,23.49,414.3
2020-10-08 21:00:00,989.68,14.6,288.61,11.06,79.27,16.64,13.19,3.45,8.33,13.33,1192.1,5.14,7.85,205.8,0.0,0.0,0.0,0.0,0.0,23.46,414.1
2020-10-08 21:10:00,989.65,14.71,288.72,11.1,78.95,16.76,13.23,3.53,8.36,13.37,1191.59,5.0,8.26,205.7,0.0,0.0,0.0,0.0,0.0,23.46,414.1
2020-10-08 21:20:00,989.53,14.84,288.86,11.12,78.36,16.9,13.25,3.66,8.37,13.39,1190.91,6.43,9.55,210.1,0.0,0.0,0.0,0.0,0.0,23.47,413.7
2020-10-08 21:30:00,989.56,14.86,288.88,11.12,78.3,16.92,13.25,3.67,8.37,13.39,1190.86,5.5,8.52,212.1,0.0,0.0,0.0,0.0,0.0,23.48,413.9
2020-10-08 21:40:00,989.55,14.84,288.86,11.09,78.24,16.9,13.22,3.68,8.36,13.36,1190.94,5.41,8.46,208.5,0.0,0.0,0.0,0.0,0.0,23.5,414.0
2020-10-08 21:50:00,989.58,14.8,288.81,11.07,78.31,16.86,13.2,3.66,8.34,13.34,1191.15,6.34,9.35,208.4,0.0,0.0,0.0,0.0,0.0,23.5,413.9
2020-10-08 22:00:00,989.63,14.76,288.77,11.04,78.39,16.82,13.18,3.63,8.33,13.32,1191.39,6.83,9.13,209.8,0.0,0.0,0.0,0.0,0.0,23.49,413.9
2020-10-08 22:10:00,989.84,14.71,288.7,11.08,78.83,16.76,13.21,3.55,8.35,13.35,1191.83,3.73,6.28,211.4,0.0,0.0,0.0,0.0,0.0,23.47,414.7
2020-10-08 22:20:00,989.87,14.68,288.67,11.09,79.01,16.73,13.22,3.51,8.35,13.35,1191.99,4.47,7.77,215.2,0.0,0.0,0.0,0.0,0.0,23.46,414.6
2020-10-08 22:30:00,989.76,14.69,288.69,11.11,79.1,16.74,13.24,3.5,8.36,13.38,1191.81,5.02,7.64,212.8,0.0,0.0,0.0,0.0,0.0,23.46,414.5
2020-10-08 22:40:00,989.64,14.63,288.64,11.14,79.55,16.68,13.27,3.41,8.38,13.4,1191.9,5.96,8.35,211.4,0.0,0.0,0.0,0.0,0.0,23.46,414.4
2020-10-08 22:50:00,989.51,14.61,288.63,11.18,79.88,16.65,13.3,3.35,8.41,13.44,1191.81,6.76,9.58,211.5,0.0,0.0,0.0,0.0,0.0,23.44,414.4
2020-10-08 23:00:00,989.57,14.64,288.65,11.23,80.0,16.69,13.35,3.34,8.43,13.49,1191.73,6.64,10.88,215.7,0.0,0.0,0.0,0.0,0.0,23.41,414.6
2020-10-08 23:10:00,989.53,14.64,288.66,11.27,80.2,16.69,13.38,3.3,8.46,13.52,1191.67,4.77,7.82,219.5,0.0,0.0,0.0,0.0,0.0,23.37,414.8
2020-10-08 23:20:00,989.52,14.72,288.74,11.25,79.65,16.77,13.36,3.41,8.44,13.5,1191.34,4.17,7.23,223.5,0.0,0.0,0.0,0.0,0.0,23.35,414.8
2020-10-08 23:30:00,989.65,14.78,288.79,11.25,79.35,16.84,13.36,3.48,8.44,13.5,1191.25,2.71,8.22,219.5,0.0,0.0,0.0,0.0,0.0,23.36,415.0
2020-10-08 23:40:00,989.66,14.71,288.72,11.25,79.7,16.76,13.36,3.4,8.44,13.5,1191.55,3.43,6.18,212.4,0.0,0.0,0.0,0.0,0.0,23.38,415.2
2020-10-08 23:50:00,989.66,14.63,288.64,11.26,80.2,16.68,13.37,3.3,8.45,13.51,1191.87,4.31,6.62,207.3,0.0,0.0,0.0,0.0,0.0,23.41,415.3
2020-10-09 00:00:00,989.69,14.57,288.57,11.32,80.8,16.61,13.42,3.19,8.48,13.56,1192.14,4.42,6.49,204.9,0.0,0.0,0.0,0.0,0.0,23.42,415.4
2020-10-09 00:10:00,989.7,14.6,288.6,11.38,81.0,16.64,13.48,3.16,8.52,13.62,1192.0,5.27,7.86,208.7,0.0,0.0,0.0,0.0,0.0,23.44,416.7
2020-10-09 00:20:00,989.57,14.66,288.67,11.46,81.1,16.71,13.55,3.16,8.56,13.69,1191.56,5.75,8.75,205.8,0.0,0.0,0.0,0.0,0.0,23.43,416.4
2020-10-09 00:30:00,989.49,14.65,288.67,11.5,81.4,16.7,13.59,3.11,8.59,13.74,1191.48,5.93,8.63,211.4,0.0,0.0,0.0,0.0,0.0,23.41,416.0
2020-10-09 00:40:00,989.48,14.69,288.71,11.54,81.4,16.74,13.63,3.11,8.61,13.77,1191.29,6.03,8.12,208.8,0.0,0.0,0.0,0.0,0.0,23.4,415.9
2020-10-09 00:50:00,989.55,14.7,288.72,11.59,81.6,16.75,13.67,3.08,8.64,13.81,1191.31,5.96,9.06,213.1,0.0,0.0,0.0,0.0,0.0,23.39,416.0
2020-10-09 01:00:00,989.6,14.79,288.8,11.64,81.4,16.85,13.71,3.13,8.67,13.86,1190.98,5.99,8.38,215.1,0.0,0.0,0.0,0.0,0.0,23.38,415.9
2020-10-09 01:10:00,989.68,14.84,288.85,11.69,81.4,16.9,13.76,3.14,8.69,13.9,1190.85,5.82,8.41,210.9,0.0,0.0,0.0,0.0,0.0,23.38,416.0
2020-10-09 01:20:00,989.72,14.85,288.85,11.74,81.6,16.91,13.8,3.11,8.72,13.95,1190.84,5.73,8.23,212.7,0.0,0.0,0.0,0.0,0.0,23.39,416.2
2020-10-09 01:30:00,989.76,14.89,288.89,11.79,81.7,16.96,13.85,3.1,8.75,14.0,1190.7,6.38,10.13,210.8,0.0,0.0,0.0,0.0,0.0,23.4,416.3
2020-10-09 01:40:00,989.79,14.93,288.93,11.81,81.6,17.0,13.87,3.13,8.76,14.02,1190.56,6.22,9.96,211.8,0.0,0.0,0.0,0.0,0.0,23.42,416.3
2020-10-09 01:50:00,989.74,14.96,288.96,11.84,81.6,17.03,13.9,3.13,8.78,14.04,1190.36,6.8,9.12,210.3,0.0,0.0,0.0,0.0,0.0,23.43,416.3
2020-10-09 02:00:00,989.81,14.95,288.95,11.89,81.9,17.02,13.94,3.08,8.81,14.09,1190.47,5.87,8.46,213.1,0.0,0.0,0.0,0.0,0.0,23.45,416.4
2020-10-09 02:10:00,989.85,14.96,288.95,11.92,82.0,17.03,13.97,3.07,8.82,14.11,1190.47,6.24,9.25,218.0,0.0,0.0,0.0,0.0,0.0,23.46,416.4
2020-10-09 02:20:00,989.88,14.97,288.96,11.95,82.1,17.05,13.99,3.05,8.84,14.14,1190.45,5.42,7.92,215.8,0.0,0.0,0.0,0.0,0.0,23.47,416.6
2020-10-09 02:30:00,989.9,14.91,288.9,12.0,82.7,16.98,14.04,2.94,8.87,14.19,1190.7,5.07,7.12,214.5,0.0,0.0,0.0,0.0,0.0,23.48,416.9
2020-10-09 02:40:00,990.08,14.83,288.8,12.12,83.8,16.89,14.16,2.74,8.94,14.3,1191.2,4.59,6.12,212.9,0.0,60.0,0.0,0.0,0.0,23.49,416.8
2020-10-09 02:50:00,990.08,14.68,288.65,12.28,85.5,16.73,14.3,2.43,9.04,14.45,1191.75,4.68,6.78,210.3,0.0,0.0,0.0,0.0,0.0,23.48,417.0
2020-10-09 03:00:00,989.98,14.59,288.57,12.33,86.3,16.63,14.35,2.28,9.07,14.5,1191.98,5.58,9.15,211.1,0.0,0.0,0.0,0.0,0.0,23.46,417.1
2020-10-09 03:10:00,990.07,14.59,288.56,12.3,86.1,16.63,14.32,2.31,9.05,14.46,1192.1,4.8,8.9,212.0,0.0,0.0,0.0,0.0,0.0,23.43,417.3
2020-10-09 03:20:00,990.2,14.61,288.57,12.3,86.0,16.65,14.32,2.33,9.05,14.46,1192.18,4.39,7.67,215.6,0.0,0.0,0.0,0.0,0.0,23.41,417.4
2020-10-09 03:30:00,990.31,14.59,288.54,12.3,86.1,16.63,14.32,2.31,9.04,14.46,1192.39,4.0,5.72,213.7,0.0,0.0,0.0,0.0,0.0,23.41,417.6
2020-10-09 03:40:00,990.35,14.6,288.55,12.29,86.0,16.64,14.31,2.33,9.04,14.45,1192.4,3.27,5.32,212.1,0.0,0.0,0.0,0.0,0.0,23.42,417.8
2020-10-09 03:50:00,990.4,14.6,288.55,12.29,86.0,16.64,14.31,2.33,9.04,14.45,1192.46,3.34,4.9,211.4,0.0,0.0,0.0,0.0,0.0,23.45,418.2
2020-10-09 04:00:00,990.48,14.61,288.55,12.37,86.4,16.65,14.39,2.26,9.09,14.53,1192.48,4.36,6.69,212.9,0.0,0.0,0.0,0.0,0.0,23.49,417.8
2020-10-09 04:10:00,990.61,14.45,288.38,12.56,88.4,16.48,14.57,1.91,9.2,14.71,1193.22,3.1,6.09,219.7,0.0,0.0,0.0,0.0,0.0,23.53,417.9
2020-10-09 04:20:00,991.05,14.12,288.01,12.78,91.6,16.13,14.78,1.36,9.33,14.91,1195.03,2.18,4.49,273.2,0.2,490.0,0.0,0.0,0.0,23.55,417.0
2020-10-09 04:30:00,991.15,13.45,287.33,12.84,96.1,15.45,14.84,0.6,9.37,14.98,1197.92,2.12,3.39,272.6,0.2,600.0,0.0,0.0,0.0,23.54,415.4
2020-10-09 04:40:00,991.22,13.16,287.03,12.88,98.2,15.16,14.88,0.27,9.39,15.01,1199.2,1.37,3.48,272.7,0.2,530.0,0.0,0.0,0.0,23.5,415.6
2020-10-09 04:50:00,991.33,13.05,286.91,12.96,99.4,15.05,14.96,0.09,9.44,15.09,1199.76,0.67,1.68,267.0,0.5,600.0,0.0,0.0,0.0,23.44,416.0
2020-10-09 05:00:00,991.35,12.95,286.81,12.95,100.0,14.95,14.95,0.0,9.43,15.08,1200.2,0.57,1.3,5.74,0.5,600.0,0.0,0.0,0.0,23.39,416.4
2020-10-09 05:10:00,991.45,12.91,286.76,12.88,99.8,14.91,14.88,0.03,9.39,15.01,1200.53,0.96,3.43,260.3,0.7,590.0,0.0,0.0,0.0,23.34,416.6
2020-10-09 05:20:00,991.5,12.82,286.67,12.73,99.4,14.82,14.73,0.09,9.29,14.86,1201.03,1.47,4.1,256.7,0.2,560.0,0.0,0.0,0.0,23.3,416.5
2020-10-09 05:30:00,991.58,12.74,286.58,12.72,99.9,14.74,14.73,0.01,9.29,14.86,1201.47,1.55,2.46,264.1,0.3,550.0,0.0,0.0,0.0,23.24,416.8
2020-10-09 05:40:00,991.63,12.69,286.53,12.69,100.0,14.7,14.7,0.0,9.27,14.82,1201.75,1.17,2.39,254.6,0.2,470.0,0.0,0.0,0.0,23.18,417.7
2020-10-09 05:50:00,991.74,12.66,286.49,12.66,100.0,14.67,14.67,0.0,9.25,14.79,1202.03,0.95,1.55,236.2,0.0,550.0,0.0,0.0,0.0,23.12,418.5
2020-10-09 06:00:00,991.78,12.63,286.46,12.63,100.0,14.64,14.64,0.0,9.23,14.76,1202.22,1.08,2.37,258.6,0.2,540.0,0.0,0.0,0.0,23.07,418.9
2020-10-09 06:10:00,991.82,12.55,286.37,12.55,100.0,14.56,14.56,0.0,9.18,14.68,1202.64,1.04,2.37,318.6,0.2,600.0,0.0,0.0,0.0,23.03,418.9
2020-10-09 06:20:00,991.87,12.39,286.21,12.36,99.8,14.41,14.38,0.03,9.07,14.5,1203.45,0.72,2.02,167.6,0.2,600.0,0.0,0.0,1.33,22.97,418.3
2020-10-09 06:30:00,991.92,12.21,286.02,12.16,99.7,14.24,14.2,0.04,8.95,14.31,1204.36,1.18,3.14,279.3,0.2,600.0,0.56,2.42,3.56,22.89,417.7
2020-10-09 06:40:00,992.0,12.0,285.81,11.88,99.2,14.04,13.93,0.11,8.78,14.04,1205.47,1.77,2.94,255.2,0.0,390.0,1.9,5.64,8.83,22.8,417.0
2020-10-09 06:50:00,992.07,11.81,285.61,11.69,99.2,13.87,13.76,0.11,8.67,13.87,1206.43,1.34,2.37,238.7,0.2,600.0,4.41,10.78,14.89,22.7,416.6
2020-10-09 07:00:00,992.15,11.78,285.57,11.57,98.6,13.84,13.65,0.19,8.6,13.76,1206.71,1.35,2.69,243.1,0.2,510.0,10.11,22.37,28.78,22.6,416.8
2020-10-09 07:10:00,992.25,11.81,285.6,11.64,98.9,13.87,13.72,0.15,8.64,13.82,1206.67,1.27,2.15,224.9,0.2,580.0,20.13,43.44,60.89,22.51,417.6
2020-10-09 07:20:00,992.25,11.87,285.65,11.66,98.6,13.92,13.73,0.19,8.65,13.84,1206.42,0.94,1.69,200.0,0.2,600.0,33.27,69.6,76.59,22.44,418.0
2020-10-09 07:30:00,992.3,11.94,285.72,11.73,98.6,13.99,13.79,0.2,8.69,13.9,1206.15,0.71,1.27,157.8,0.0,600.0,42.07,87.6,97.27,22.4,418.7
2020-10-09 07:40:00,992.41,12.0,285.77,11.48,96.6,14.04,13.57,0.48,8.55,13.67,1206.14,0.81,1.45,120.0,0.0,50.0,42.26,88.84,100.79,22.38,418.6
2020-10-09 07:50:00,992.47,12.06,285.83,11.61,97.1,14.1,13.69,0.41,8.63,13.79,1205.9,0.74,1.45,158.5,0.0,0.0,42.64,90.39,100.52,22.39,420.0
2020-10-09 08:00:00,992.49,12.16,285.93,11.5,95.7,14.19,13.58,0.61,8.56,13.69,1205.55,0.52,1.2,233.7,0.0,0.0,44.77,96.75,120.29,22.44,418.3
2020-10-09 08:10:00,992.46,12.15,285.92,11.37,95.0,14.18,13.47,0.71,8.49,13.58,1205.61,0.72,1.04,215.1,0.0,0.0,74.22,158.48,179.34,22.5,417.2
2020-10-09 08:20:00,992.55,12.1,285.86,11.56,96.5,14.14,13.64,0.49,8.59,13.74,1205.85,0.62,0.88,224.7,0.0,0.0,66.69,144.37,148.08,22.57,416.8
2020-10-09 08:30:00,992.73,12.14,285.89,11.63,96.7,14.17,13.71,0.47,8.63,13.81,1205.87,0.72,1.18,235.0,0.0,0.0,61.88,136.25,148.12,22.67,415.7
2020-10-09 08:40:00,992.93,12.12,285.85,11.46,95.7,14.16,13.55,0.61,8.53,13.64,1206.27,0.84,1.65,243.5,0.0,0.0,43.5,98.41,117.42,22.78,414.7
2020-10-09 08:50:00,993.03,12.11,285.83,11.4,95.4,14.15,13.5,0.65,8.5,13.59,1206.46,0.8,1.75,258.4,0.2,240.0,74.73,167.76,196.55,22.88,414.6
2020-10-09 09:00:00,993.16,12.04,285.75,11.42,96.0,14.08,13.52,0.56,8.51,13.61,1206.91,1.03,1.96,268.3,0.2,500.0,79.62,179.56,187.47,22.96,414.3
2020-10-09 09:10:00,993.25,11.83,285.53,11.29,96.5,13.89,13.4,0.49,8.44,13.49,1207.95,1.15,2.46,272.3,0.4,600.0,76.89,174.6,192.62,23.03,413.8
2020-10-09 09:20:00,993.24,11.69,285.39,11.22,96.9,13.76,13.33,0.43,8.39,13.42,1208.58,1.1,2.58,295.8,0.3,600.0,109.32,242.51,279.34,23.06,413.5
2020-10-09 09:30:00,993.13,11.6,285.31,10.8,94.8,13.68,12.97,0.71,8.16,13.06,1208.99,0.7,1.31,28.25,0.1,600.0,101.55,228.14,285.75,23.07,412.0
2020-10-09 09:40:00,993.12,11.54,285.25,10.74,94.8,13.62,12.91,0.71,8.13,13.0,1209.25,0.43,0.76,5.31,0.4,600.0,79.8,181.62,233.79,23.06,412.1
2020-10-09 09:50:00,993.08,11.71,285.43,11.22,96.8,13.78,13.34,0.44,8.4,13.43,1208.29,0.58,1.57,136.2,0.2,600.0,141.87,311.16,366.12,23.04,413.2
2020-10-09 10:00:00,993.08,11.8,285.52,11.15,95.8,13.86,13.28,0.58,8.36,13.37,1207.94,0.92,1.39,229.9,0.0,470.0,121.2,267.17,343.82,23.04,413.3
2020-10-09 10:10:00,993.06,11.72,285.44,11.07,95.8,13.79,13.21,0.58,8.31,13.3,1208.29,1.12,1.58,204.1,0.2,600.0,115.01,255.9,276.37,23.08,413.3
2020-10-09 10:20:00,993.0,11.68,285.4,11.16,96.6,13.75,13.28,0.47,8.36,13.38,1208.35,0.99,1.72,203.6,0.2,600.0,132.64,289.34,328.04,23.14,413.5
2020-10-09 10:30:00,993.08,11.87,285.59,11.25,96.0,13.92,13.37,0.56,8.41,13.46,1207.59,0.86,1.37,203.0,0.0,250.0,130.74,283.47,319.78,23.19,413.2
2020-10-09 10:40:00,993.08,11.93,285.65,11.11,94.7,13.98,13.24,0.74,8.33,13.33,1207.4,0.98,1.55,197.5,0.0,0.0,135.04,295.68,319.21,23.26,413.0
2020-10-09 10:50:00,993.16,11.93,285.64,10.88,93.3,13.98,13.04,0.94,8.21,13.13,1207.58,1.08,1.48,232.4,0.0,0.0,155.71,341.57,365.83,23.35,411.9
2020-10-09 11:00:00,993.12,12.02,285.73,10.66,91.4,14.06,12.85,1.21,8.09,12.94,1207.25,0.52,1.01,211.7,0.0,0.0,124.58,274.09,301.73,23.45,411.3
2020-10-09 11:10:00,993.06,12.17,285.89,10.62,90.2,14.2,12.81,1.39,8.06,12.9,1206.56,0.87,1.49,201.5,0.0,0.0,140.09,306.21,342.58,23.56,411.4
2020-10-09 11:20:00,993.03,12.28,286.0,11.12,92.6,14.31,13.25,1.06,8.34,13.34,1205.86,0.81,1.34,185.5,0.0,0.0,129.88,285.29,337.43,23.69,412.3
2020-10-09 11:30:00,993.07,12.25,285.97,10.76,90.6,14.28,12.94,1.34,8.14,13.03,1206.18,0.84,1.36,242.1,0.0,0.0,147.77,324.82,440.02,23.82,411.2
2020-10-09 11:40:00,993.07,12.48,286.2,9.93,84.4,14.5,12.23,2.26,7.7,12.32,1205.53,0.89,1.78,94.8,0.0,0.0,192.04,420.16,442.79,23.96,411.0
2020-10-09 11:50:00,993.02,12.48,286.2,9.96,84.6,14.5,12.26,2.23,7.72,12.35,1205.46,1.34,1.9,2.96,0.0,0.0,134.34,296.88,338.95,24.11,409.3
2020-10-09 12:00:00,992.99,12.33,286.06,10.16,86.6,14.35,12.43,1.92,7.82,12.52,1205.97,0.92,1.76,2.84,0.0,0.0,92.7,203.79,302.33,24.24,410.0
2020-10-09 12:10:00,992.91,12.19,285.92,10.63,90.2,14.22,12.83,1.39,8.08,12.92,1206.28,1.09,1.57,329.8,0.0,0.0,74.69,167.1,178.95,24.31,408.9
2020-10-09 12:20:00,992.74,11.92,285.66,10.71,92.3,13.97,12.89,1.08,8.12,12.99,1207.19,1.27,1.84,323.9,0.0,0.0,74.28,168.45,213.71,24.33,408.5
2020-10-09 12:30:00,992.6,11.82,285.58,10.53,91.8,13.88,12.74,1.14,8.02,12.83,1207.51,1.24,1.78,345.1,0.0,380.0,89.61,203.06,215.49,24.3,410.4
2020-10-09 12:40:00,992.5,11.76,285.52,10.86,94.2,13.82,13.02,0.8,8.2,13.12,1207.52,1.02,1.61,5.49,0.0,440.0,92.76,205.85,216.76,24.22,410.3
2020-10-09 12:50:00,992.39,11.79,285.56,10.83,93.8,13.85,12.99,0.86,8.18,13.09,1207.27,1.19,2.13,34.02,0.1,480.0,96.91,212.35,233.91,24.12,410.6
2020-10-09 13:00:00,992.29,11.8,285.58,10.55,92.0,13.86,12.75,1.11,8.03,12.85,1207.21,1.16,1.77,61.16,0.0,440.0,101.59,224.45,248.35,24.02,410.8
2020-10-09 13:10:00,992.22,11.88,285.67,10.62,92.0,13.93,12.82,1.11,8.07,12.92,1206.76,0.75,1.35,61.38,0.0,0.0,77.74,173.26,203.52,23.9,411.0
2020-10-09 13:20:00,992.16,11.94,285.73,10.67,91.9,13.99,12.86,1.13,8.1,12.96,1206.42,0.6,1.31,39.28,0.0,0.0,104.32,231.49,277.99,23.81,410.7
2020-10-09 13:30:00,992.17,12.17,285.96,11.07,93.0,14.2,13.21,0.99,8.32,13.31,1205.29,0.57,1.39,281.3,0.0,0.0,112.7,248.91,284.45,23.76,410.8
2020-10-09 13:40:00,992.02,12.38,286.18,11.15,92.2,14.4,13.28,1.12,8.37,13.38,1204.19,0.44,0.95,108.0,0.0,0.0,152.76,333.7,429.13,23.76,410.5
2020-10-09 13:50:00,991.89,12.54,286.36,11.21,91.6,14.55,13.33,1.22,8.4,13.44,1203.33,0.67,1.34,98.0,0.0,0.0,121.81,267.89,286.48,23.82,411.2
2020-10-09 14:00:00,991.69,12.56,286.39,11.31,92.1,14.57,13.42,1.15,8.46,13.53,1202.96,1.45,1.89,144.4,0.0,0.0,206.3,440.71,624.03,23.91,410.3
2020-10-09 14:10:00,991.58,12.56,286.4,11.54,93.5,14.57,13.62,0.95,8.59,13.74,1202.73,1.08,1.84,141.8,0.0,0.0,235.67,496.65,640.23,24.03,410.9
2020-10-09 14:20:00,991.53,12.61,286.46,11.74,94.4,14.62,13.8,0.82,8.7,13.92,1202.38,1.01,1.81,216.5,0.0,0.0,134.67,293.11,355.56,24.2,410.9
2020-10-09 14:30:00,991.42,12.44,286.29,11.74,95.5,14.46,13.81,0.65,8.71,13.93,1202.96,0.67,1.36,240.6,0.0,0.0,85.08,188.88,242.83,24.38,411.4
2020-10-09 14:40:00,991.31,12.52,286.38,11.88,95.9,14.53,13.94,0.6,8.79,14.06,1202.43,0.78,2.04,178.4,0.1,200.0,59.05,137.91,162.37,24.54,412.8
2020-10-09 14:50:00,991.24,12.51,286.38,12.03,96.9,14.52,14.07,0.45,8.88,14.2,1202.32,1.19,1.99,174.2,0.4,600.0,90.36,201.88,251.44,24.65,412.8
2020-10-09 15:00:00,991.21,12.52,286.39,12.17,97.7,14.53,14.2,0.33,8.96,14.32,1202.19,0.75,1.39,200.4,0.2,600.0,68.27,154.35,191.76,24.68,413.3
2020-10-09 15:10:00,991.14,12.46,286.34,12.23,98.5,14.48,14.26,0.22,9.0,14.39,1202.33,0.87,1.42,185.8,0.2,600.0,66.21,150.13,182.91,24.65,413.3
2020-10-09 15:20:00,991.09,12.43,286.31,12.25,98.8,14.45,14.27,0.17,9.01,14.4,1202.38,0.99,1.43,214.9,0.2,600.0,89.79,190.11,203.17,24.6,412.1
2020-10-09 15:30:00,991.0,12.51,286.4,12.48,99.8,14.52,14.49,0.03,9.15,14.63,1201.84,1.15,1.98,200.5,0.0,150.0,57.95,122.86,165.47,24.55,412.3
2020-10-09 15:40:00,990.87,12.63,286.53,12.58,99.7,14.64,14.59,0.04,9.21,14.73,1201.13,1.29,2.15,188.5,0.0,330.0,64.45,138.6,151.93,24.5,412.8
2020-10-09 15:50:00,990.8,12.71,286.62,12.69,99.9,14.72,14.7,0.01,9.28,14.84,1200.66,1.26,1.79,196.6,0.0,600.0,69.14,149.68,174.52,24.47,413.8
2020-10-09 16:00:00,990.78,12.74,286.65,12.74,100.0,14.74,14.74,0.0,9.31,14.88,1200.49,1.74,2.39,194.1,0.1,600.0,45.99,100.61,122.85,24.43,414.7
2020-10-09 16:10:00,990.77,12.77,286.68,12.77,100.0,14.77,14.77,0.0,9.33,14.91,1200.33,1.52,2.27,188.7,0.1,500.0,22.26,49.91,70.73,24.38,414.8
2020-10-09 16:20:00,990.74,12.81,286.72,12.81,100.0,14.81,14.81,0.0,9.35,14.95,1200.11,1.49,2.8,184.4,0.2,600.0,19.23,43.75,53.27,24.31,415.2
2020-10-09 16:30:00,990.71,12.82,286.73,12.82,100.0,14.82,14.82,0.0,9.36,14.96,1200.03,1.49,2.71,181.9,0.2,600.0,24.52,54.94,58.04,24.23,415.6
2020-10-09 16:40:00,990.69,12.76,286.68,12.76,100.0,14.76,14.76,0.0,9.32,14.9,1200.28,1.91,2.62,193.1,0.2,600.0,22.23,49.24,55.64,24.13,416.2
2020-10-09 16:50:00,990.67,12.72,286.64,12.72,100.0,14.73,14.73,0.0,9.3,14.86,1200.44,1.97,3.17,187.8,0.2,600.0,22.18,47.42,56.05,24.03,415.8
2020-10-09 17:00:00,990.63,12.73,286.65,12.73,100.0,14.74,14.74,0.0,9.3,14.87,1200.35,1.82,2.58,191.9,0.0,600.0,18.63,38.97,45.31,23.91,415.8
2020-10-09 17:10:00,990.62,12.75,286.67,12.75,100.0,14.75,14.75,0.0,9.32,14.89,1200.24,1.61,2.35,189.3,0.3,600.0,6.49,14.77,23.68,23.8,416.1
2020-10-09 17:20:00,990.6,12.7,286.62,12.7,100.0,14.71,14.71,0.0,9.29,14.85,1200.45,1.62,2.11,196.8,0.2,600.0,3.18,8.67,9.72,23.69,417.3
2020-10-09 17:30:00,990.63,12.63,286.55,12.63,100.0,14.64,14.64,0.0,9.24,14.78,1200.81,1.79,2.5,199.9,0.1,410.0,2.0,5.88,7.06,23.58,417.6
2020-10-09 17:40:00,990.62,12.6,286.52,12.6,100.0,14.61,14.61,0.0,9.22,14.75,1200.94,1.72,2.37,199.2,0.1,470.0,1.13,3.51,4.6,23.48,417.8
2020-10-09 17:50:00,990.59,12.59,286.51,12.59,100.0,14.6,14.6,0.0,9.22,14.74,1200.95,1.35,2.16,206.2,0.1,440.0,0.14,0.0,2.07,23.38,418.8
2020-10-09 18:00:00,990.6,12.59,286.51,12.59,100.0,14.6,14.6,0.0,9.22,14.74,1200.96,1.39,1.91,213.0,0.2,600.0,0.0,0.0,0.0,23.29,419.6
2020-10-09 18:10:00,990.61,12.57,286.49,12.57,100.0,14.58,14.58,0.0,9.21,14.72,1201.07,1.25,1.64,199.8,0.3,600.0,0.0,0.0,0.0,23.21,421.1
2020-10-09 18:20:00,990.67,12.59,286.51,12.59,100.0,14.6,14.6,0.0,9.22,14.74,1201.05,1.52,2.09,205.1,0.1,360.0,0.0,0.0,0.0,23.14,421.3
2020-10-09 18:30:00,990.66,12.61,286.53,12.61,100.0,14.62,14.62,0.0,9.23,14.76,1200.94,1.49,2.0,209.0,0.0,190.0,0.0,0.0,0.0,23.08,422.8
