date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-12-16 19:40:00,993.85,6.75,280.39,5.69,92.9,9.86,9.16,0.7,5.75,9.21,1232.63,2.46,3.7,190.3,0.0,0.0,0.0,0.0,0.0,17.33,439.0
2020-12-16 19:50:00,993.92,6.8,280.43,5.7,92.7,9.89,9.17,0.72,5.76,9.22,1232.51,2.69,3.72,188.2,0.0,0.0,0.0,0.0,0.0,17.24,439.1
2020-12-16 20:00:00,993.93,6.88,280.52,5.72,92.3,9.94,9.18,0.77,5.76,9.23,1232.15,3.04,4.05,175.4,0.0,0.0,0.0,0.0,0.0,17.14,437.6
2020-12-16 20:10:00,993.88,6.92,280.57,5.72,92.0,9.98,9.18,0.8,5.76,9.23,1231.89,2.81,3.9,182.6,0.0,0.0,0.0,0.0,0.0,17.05,438.1
2020-12-16 20:20:00,993.9,6.92,280.56,5.71,92.0,9.97,9.17,0.8,5.76,9.23,1231.95,2.8,3.84,183.0,0.0,0.0,0.0,0.0,0.0,16.98,439.0
2020-12-16 20:30:00,993.84,6.89,280.53,5.7,92.1,9.95,9.16,0.79,5.75,9.22,1232.01,2.57,3.64,186.3,0.0,0.0,0.0,0.0,0.0,16.91,439.7
2020-12-16 20:40:00,993.74,6.86,280.51,5.69,92.2,9.93,9.16,0.77,5.75,9.22,1232.0,2.46,3.23,189.5,0.0,0.0,0.0,0.0,0.0,16.84,440.4
2020-12-16 20:50:00,993.7,6.84,280.5,5.67,92.2,9.92,9.14,0.77,5.74,9.2,1232.05,2.78,3.61,191.3,0.0,0.0,0.0,0.0,0.0,16.79,440.4
2020-12-16 21:00:00,993.68,6.83,280.48,5.65,92.2,9.91,9.13,0.77,5.74,9.19,1232.09,2.72,3.59,191.6,0.0,0.0,0.0,0.0,0.0,16.74,440.3
2020-12-16 21:10:00,993.58,6.84,280.51,5.65,92.1,9.92,9.14,0.78,5.74,9.2,1231.89,2.62,3.64,184.8,0.0,0.0,0.0,0.0,0.0,16.71,440.1
2020-12-16 21:20:00,993.55,6.87,280.54,5.64,91.8,9.94,9.13,0.82,5.73,9.18,1231.73,2.91,4.28,183.5,0.0,0.0,0.0,0.0,0.0,16.67,439.8
2020-12-16 21:30:00,993.57,6.9,280.57,5.62,91.5,9.96,9.11,0.85,5.72,9.17,1231.64,3.09,4.19,175.8,0.0,0.0,0.0,0.0,0.0,16.64,439.4
2020-12-16 21:40:00,993.59,6.94,280.61,5.63,91.3,9.99,9.12,0.87,5.73,9.18,1231.48,3.08,4.34,174.2,0.0,0.0,0.0,0.0,0.0,16.6,440.0
2020-12-16 21:50:00,993.61,6.94,280.6,5.64,91.4,9.99,9.13,0.86,5.73,9.19,1231.51,2.87,3.7,174.4,0.0,0.0,0.0,0.0,0.0,16.57,440.7
2020-12-16 22:00:00,993.59,6.97,280.64,5.61,91.0,10.01,9.11,0.9,5.72,9.17,1231.35,2.9,4.22,169.4,0.0,0.0,0.0,0.0,0.0,16.54,440.3
2020-12-16 22:10:00,993.49,6.98,280.65,5.61,91.0,10.01,9.11,0.9,5.72,9.17,1231.2,3.06,4.38,169.5,0.0,0.0,0.0,0.0,0.0,16.53,440.6
2020-12-16 22:20:00,993.51,7.01,280.68,5.61,90.8,10.03,9.11,0.92,5.72,9.17,1231.11,2.52,3.55,171.3,0.0,0.0,0.0,0.0,0.0,16.5,441.2
2020-12-16 22:30:00,993.5,7.04,280.71,5.59,90.5,10.05,9.1,0.95,5.71,9.16,1230.97,3.13,4.45,169.3,0.0,0.0,0.0,0.0,0.0,16.49,441.2
2020-12-16 22:40:00,993.45,7.01,280.69,5.57,90.5,10.03,9.08,0.95,5.71,9.14,1231.02,3.26,4.38,168.7,0.0,0.0,0.0,0.0,0.0,16.48,440.9
2020-12-16 22:50:00,993.34,6.98,280.67,5.56,90.6,10.02,9.07,0.94,5.7,9.13,1231.01,2.89,4.47,168.0,0.0,0.0,0.0,0.0,0.0,16.44,440.8
2020-12-16 23:00:00,993.34,6.98,280.67,5.47,90.1,10.01,9.02,0.99,5.67,9.08,1231.04,3.34,4.56,150.6,0.0,0.0,0.0,0.0,0.0,16.39,439.9
2020-12-16 23:10:00,993.32,7.02,280.7,5.44,89.7,10.04,9.0,1.03,5.66,9.06,1230.88,3.11,4.38,148.8,0.0,0.0,0.0,0.0,0.0,16.34,439.9
2020-12-16 23:20:00,993.27,6.95,280.64,5.42,90.0,9.99,8.99,1.0,5.65,9.05,1231.12,2.92,4.56,150.9,0.0,0.0,0.0,0.0,0.0,16.3,439.9
2020-12-16 23:30:00,993.27,6.77,280.46,5.36,90.7,9.87,8.95,0.92,5.63,9.01,1231.9,3.06,4.82,151.7,0.0,0.0,0.0,0.0,0.0,16.23,440.7
2020-12-16 23:40:00,993.28,6.48,280.17,5.28,92.0,9.68,8.9,0.77,5.59,8.96,1233.22,1.17,2.24,194.7,0.0,0.0,0.0,0.0,0.0,16.15,443.0
2020-12-16 23:50:00,993.21,6.26,279.95,5.22,93.0,9.53,8.86,0.67,5.57,8.92,1234.13,1.65,3.1,179.7,0.0,0.0,0.0,0.0,0.0,16.05,443.4
2020-12-17 00:00:00,993.18,6.01,279.7,5.09,93.8,9.36,8.78,0.58,5.52,8.84,1235.25,1.94,3.14,180.4,0.0,0.0,0.0,0.0,0.0,15.95,444.4
2020-12-17 00:10:00,993.15,5.75,279.45,4.95,94.6,9.2,8.7,0.5,5.47,8.76,1236.4,2.24,4.9,177.5,0.0,0.0,0.0,0.0,0.0,15.85,444.8
2020-12-17 00:20:00,993.15,5.51,279.21,4.84,95.4,9.05,8.63,0.42,5.42,8.69,1237.48,1.94,3.5,183.5,0.0,0.0,0.0,0.0,0.0,15.74,444.6
2020-12-17 00:30:00,993.21,5.38,279.07,4.75,95.7,8.96,8.58,0.39,5.39,8.63,1238.18,2.12,3.45,176.0,0.0,0.0,0.0,0.0,0.0,15.61,443.8
2020-12-17 00:40:00,993.23,5.32,279.01,4.68,95.6,8.93,8.53,0.39,5.36,8.59,1238.47,2.4,4.38,171.8,0.0,0.0,0.0,0.0,0.0,15.47,443.1
2020-12-17 00:50:00,993.14,5.23,278.93,4.62,95.8,8.87,8.5,0.37,5.34,8.56,1238.77,2.6,4.29,163.4,0.0,0.0,0.0,0.0,0.0,15.34,442.9
2020-12-17 01:00:00,993.13,5.19,278.89,4.6,96.0,8.84,8.49,0.35,5.33,8.55,1238.96,3.06,4.79,166.5,0.0,0.0,0.0,0.0,0.0,15.21,442.2
2020-12-17 01:10:00,993.07,5.17,278.88,4.53,95.6,8.84,8.45,0.39,5.31,8.51,1238.97,4.17,6.31,167.5,0.0,0.0,0.0,0.0,0.0,15.07,441.2
2020-12-17 01:20:00,993.12,5.08,278.78,4.47,95.8,8.78,8.41,0.37,5.28,8.47,1239.46,3.51,5.62,164.3,0.0,0.0,0.0,0.0,0.0,14.91,441.4
2020-12-17 01:30:00,993.15,4.94,278.64,4.4,96.3,8.69,8.37,0.32,5.26,8.43,1240.15,3.4,4.6,161.0,0.0,0.0,0.0,0.0,0.0,14.74,441.8
2020-12-17 01:40:00,993.12,4.78,278.48,4.33,96.9,8.6,8.33,0.27,5.23,8.39,1240.84,4.34,5.09,153.6,0.0,0.0,0.0,0.0,0.0,14.6,441.8
2020-12-17 01:50:00,993.13,4.65,278.35,4.3,97.6,8.52,8.31,0.2,5.22,8.37,1241.44,4.14,5.18,156.2,0.0,0.0,0.0,0.0,0.0,14.44,442.0
2020-12-17 02:00:00,993.07,4.59,278.3,4.29,97.9,8.48,8.31,0.18,5.22,8.36,1241.63,3.91,5.09,158.3,0.0,0.0,0.0,0.0,0.0,14.29,442.0
2020-12-17 02:10:00,993.03,4.61,278.32,4.31,97.9,8.49,8.31,0.18,5.22,8.37,1241.5,3.62,5.46,160.9,0.0,0.0,0.0,0.0,0.0,14.15,441.6
2020-12-17 02:20:00,993.0,4.51,278.22,4.24,98.1,8.44,8.28,0.16,5.2,8.33,1241.91,3.68,5.43,161.0,0.0,0.0,0.0,0.0,0.0,14.02,441.6
2020-12-17 02:30:00,993.07,4.4,278.1,4.18,98.5,8.37,8.24,0.13,5.18,8.3,1242.52,3.73,5.69,161.7,0.0,0.0,0.0,0.0,0.0,13.91,441.2
2020-12-17 02:40:00,993.15,4.34,278.04,4.15,98.7,8.33,8.23,0.11,5.17,8.28,1242.9,3.34,5.58,165.0,0.0,0.0,0.0,0.0,0.0,13.81,440.7
2020-12-17 02:50:00,993.26,4.28,277.96,4.05,98.4,8.3,8.16,0.13,5.13,8.22,1243.35,2.84,4.51,171.9,0.0,0.0,0.0,0.0,0.0,13.71,441.2
2020-12-17 03:00:00,993.23,4.21,277.9,3.98,98.4,8.26,8.12,0.13,5.1,8.18,1243.65,2.11,3.42,168.7,0.0,0.0,0.0,0.0,0.0,13.63,440.9
2020-12-17 03:10:00,993.13,4.12,277.81,3.94,98.8,8.2,8.1,0.1,5.09,8.16,1243.94,2.45,3.99,159.3,0.0,0.0,0.0,0.0,0.0,13.57,441.0
2020-12-17 03:20:00,993.08,4.1,277.8,3.99,99.2,8.19,8.13,0.07,5.11,8.19,1243.93,2.68,4.09,166.1,0.0,0.0,0.0,0.0,0.0,13.54,440.5
2020-12-17 03:30:00,993.05,4.13,277.83,3.96,98.8,8.21,8.11,0.1,5.1,8.17,1243.78,2.83,4.87,171.0,0.0,0.0,0.0,0.0,0.0,13.5,439.9
2020-12-17 03:40:00,993.1,4.17,277.87,3.97,98.6,8.23,8.12,0.12,5.1,8.17,1243.66,3.26,4.57,172.6,0.0,0.0,0.0,0.0,0.0,13.45,438.9
2020-12-17 03:50:00,993.12,4.13,277.83,3.91,98.5,8.21,8.09,0.12,5.08,8.14,1243.88,3.2,5.26,168.0,0.0,0.0,0.0,0.0,0.0,13.4,439.4
2020-12-17 04:00:00,993.13,4.09,277.79,3.89,98.6,8.19,8.08,0.11,5.07,8.13,1244.05,2.27,3.45,172.7,0.0,0.0,0.0,0.0,0.0,13.36,440.3
2020-12-17 04:10:00,993.11,3.88,277.58,3.72,98.9,8.07,7.98,0.09,5.01,8.04,1245.03,2.54,4.25,186.0,0.0,0.0,0.0,0.0,0.0,13.33,441.0
2020-12-17 04:20:00,993.15,3.91,277.6,3.83,99.5,8.08,8.04,0.04,5.05,8.1,1244.92,3.38,5.42,170.5,0.0,0.0,0.0,0.0,0.0,13.3,439.0
2020-12-17 04:30:00,993.22,4.04,277.73,3.85,98.7,8.16,8.05,0.11,5.06,8.11,1244.41,2.9,4.13,177.9,0.0,0.0,0.0,0.0,0.0,13.27,439.2
2020-12-17 04:40:00,993.25,4.17,277.86,3.97,98.6,8.23,8.12,0.12,5.1,8.17,1243.84,3.42,6.11,170.4,0.0,0.0,0.0,0.0,0.0,13.25,438.5
2020-12-17 04:50:00,993.3,4.33,278.01,3.98,97.6,8.33,8.13,0.2,5.1,8.18,1243.2,2.52,4.55,172.3,0.0,0.0,0.0,0.0,0.0,13.26,438.5
2020-12-17 05:00:00,993.3,4.39,278.07,3.97,97.1,8.36,8.12,0.24,5.1,8.17,1242.92,3.06,5.23,166.9,0.0,0.0,0.0,0.0,0.0,13.28,437.7
2020-12-17 05:10:00,993.25,4.52,278.21,3.99,96.3,8.44,8.13,0.31,5.11,8.18,1242.26,3.79,5.59,163.4,0.0,0.0,0.0,0.0,0.0,13.33,437.3
2020-12-17 05:20:00,993.16,4.58,278.27,3.98,95.9,8.47,8.13,0.35,5.11,8.18,1241.9,3.8,5.66,163.2,0.0,0.0,0.0,0.0,0.0,13.35,437.1
2020-12-17 05:30:00,993.17,4.66,278.36,3.99,95.4,8.52,8.13,0.39,5.11,8.19,1241.52,3.29,4.58,164.6,0.0,0.0,0.0,0.0,0.0,13.37,436.7
2020-12-17 05:40:00,993.15,4.67,278.37,3.97,95.2,8.53,8.12,0.41,5.1,8.18,1241.47,3.29,5.89,164.3,0.0,0.0,0.0,0.0,0.0,13.4,437.2
2020-12-17 05:50:00,993.12,4.73,278.43,3.98,94.9,8.56,8.13,0.44,5.11,8.18,1241.17,3.18,5.0,168.0,0.0,0.0,0.0,0.0,0.0,13.45,436.9
2020-12-17 06:00:00,993.19,4.75,278.45,3.99,94.8,8.58,8.13,0.45,5.11,8.19,1241.14,3.4,4.97,161.7,0.0,0.0,0.0,0.0,0.0,13.51,437.3
2020-12-17 06:10:00,993.13,4.81,278.51,3.98,94.3,8.61,8.12,0.49,5.1,8.18,1240.81,3.61,5.58,164.2,0.0,0.0,0.0,0.0,0.0,13.57,437.1
2020-12-17 06:20:00,993.14,4.81,278.51,3.94,94.1,8.61,8.11,0.51,5.09,8.16,1240.84,2.85,4.79,169.9,0.0,0.0,0.0,0.0,0.0,13.6,437.1
2020-12-17 06:30:00,993.15,4.9,278.59,3.92,93.4,8.67,8.09,0.57,5.08,8.15,1240.47,4.11,6.02,157.2,0.0,0.0,0.0,0.0,0.0,13.62,436.4
2020-12-17 06:40:00,993.17,5.01,278.7,3.94,92.8,8.73,8.1,0.63,5.09,8.16,1240.0,3.31,5.51,166.7,0.0,0.0,0.0,0.0,0.0,13.64,436.7
2020-12-17 06:50:00,993.19,5.02,278.71,3.92,92.6,8.74,8.09,0.65,5.08,8.15,1239.97,3.16,4.72,166.2,0.0,0.0,0.0,0.0,0.0,13.67,436.9
2020-12-17 07:00:00,993.15,4.99,278.69,3.93,92.8,8.72,8.1,0.63,5.09,8.15,1240.04,3.62,6.03,163.5,0.0,0.0,0.0,0.0,0.0,13.71,437.5
2020-12-17 07:10:00,993.19,5.02,278.71,3.94,92.7,8.74,8.1,0.64,5.09,8.16,1239.96,2.88,5.05,166.4,0.0,0.0,0.0,0.0,0.0,13.73,437.6
2020-12-17 07:20:00,993.23,5.04,278.73,3.93,92.5,8.75,8.1,0.66,5.09,8.15,1239.93,2.99,5.18,162.3,0.0,0.0,0.0,0.0,0.0,13.76,438.0
2020-12-17 07:30:00,993.28,4.97,278.66,3.89,92.7,8.71,8.07,0.64,5.07,8.13,1240.31,2.37,5.06,172.0,0.0,0.0,0.0,0.0,0.0,13.78,439.2
2020-12-17 07:40:00,993.35,4.97,278.65,3.87,92.6,8.71,8.06,0.64,5.07,8.12,1240.42,2.07,3.86,179.1,0.0,0.0,0.0,0.0,0.0,13.81,439.5
2020-12-17 07:50:00,993.37,4.94,278.62,3.85,92.6,8.69,8.05,0.64,5.06,8.1,1240.56,2.28,4.56,174.6,0.0,0.0,0.0,0.0,0.0,13.86,439.7
2020-12-17 08:00:00,993.32,5.05,278.73,3.85,91.9,8.76,8.05,0.71,5.06,8.1,1240.03,3.5,5.63,169.3,0.0,0.0,0.0,1.61,2.68,13.92,438.1
2020-12-17 08:10:00,993.36,5.13,278.82,3.84,91.3,8.81,8.04,0.77,5.05,8.1,1239.69,3.35,5.03,169.6,0.0,0.0,2.02,4.54,6.4,13.96,438.3
2020-12-17 08:20:00,993.53,5.11,278.78,3.83,91.4,8.8,8.04,0.76,5.05,8.09,1240.02,2.35,4.16,176.6,0.0,0.0,3.16,8.41,10.61,13.98,439.0
2020-12-17 08:30:00,993.66,5.15,278.8,3.84,91.2,8.82,8.04,0.78,5.05,8.09,1240.02,2.78,4.5,167.1,0.0,0.0,5.33,13.08,15.89,14.03,439.4
2020-12-17 08:40:00,993.77,5.18,278.83,3.84,91.0,8.84,8.05,0.8,5.05,8.1,1240.0,2.75,4.95,172.5,0.0,0.0,8.31,18.02,19.41,14.08,440.3
2020-12-17 08:50:00,993.93,5.18,278.81,3.8,90.8,8.84,8.03,0.81,5.04,8.07,1240.23,2.53,3.39,181.7,0.0,0.0,10.58,21.97,25.89,14.14,440.1
2020-12-17 09:00:00,994.0,5.23,278.86,3.78,90.3,8.87,8.01,0.86,5.03,8.06,1240.09,2.63,3.27,190.8,0.0,0.0,14.39,29.88,33.77,14.21,440.2
2020-12-17 09:10:00,994.13,5.36,278.98,3.72,89.1,8.95,7.98,0.98,5.01,8.02,1239.68,2.74,4.1,186.0,0.0,0.0,18.76,38.58,45.45,14.3,438.4
2020-12-17 09:20:00,994.26,5.53,279.14,3.63,87.5,9.06,7.92,1.13,4.97,7.97,1239.12,3.01,4.28,176.8,0.0,0.0,25.08,51.22,61.07,14.38,436.9
2020-12-17 09:30:00,994.41,5.65,279.24,3.58,86.5,9.13,7.9,1.23,4.96,7.94,1238.8,3.21,4.82,177.8,0.0,0.0,35.18,71.76,77.42,14.46,435.4
2020-12-17 09:40:00,994.42,5.7,279.29,3.48,85.6,9.16,7.84,1.32,4.92,7.89,1238.62,3.73,5.61,161.4,0.0,0.0,39.79,81.95,86.92,14.54,434.0
2020-12-17 09:50:00,994.41,5.66,279.26,3.48,85.8,9.14,7.84,1.3,4.92,7.89,1238.76,3.61,5.69,164.8,0.0,0.0,47.86,97.89,105.38,14.62,434.7
2020-12-17 10:00:00,994.45,5.56,279.15,3.43,86.1,9.08,7.81,1.26,4.9,7.86,1239.28,3.07,4.76,165.2,0.0,0.0,53.06,108.08,111.41,14.68,434.6
2020-12-17 10:10:00,994.53,5.49,279.07,3.47,86.8,9.03,7.84,1.19,4.92,7.88,1239.69,2.79,4.38,177.2,0.0,0.0,57.27,116.13,122.21,14.74,435.4
2020-12-17 10:20:00,994.62,5.5,279.08,3.51,87.0,9.04,7.86,1.17,4.93,7.91,1239.74,2.97,4.15,180.5,0.0,0.0,63.33,129.18,138.35,14.82,435.7
2020-12-17 10:30:00,994.66,5.65,279.23,3.55,86.3,9.13,7.88,1.25,4.94,7.92,1239.11,2.13,3.86,199.2,0.0,0.0,97.72,192.76,296.23,14.91,435.0
2020-12-17 10:40:00,994.65,5.85,279.42,3.63,85.6,9.26,7.93,1.33,4.97,7.97,1238.2,3.74,5.56,207.6,0.0,0.0,146.59,281.85,408.52,15.03,433.4
2020-12-17 10:50:00,994.65,6.09,279.67,3.77,85.0,9.42,8.0,1.41,5.02,8.05,1237.08,3.91,5.77,212.8,0.0,0.0,208.61,393.07,468.06,15.16,432.6
2020-12-17 11:00:00,994.49,6.35,279.94,3.87,84.1,9.59,8.06,1.52,5.06,8.11,1235.71,3.93,6.75,194.7,0.0,0.0,253.27,473.39,530.48,15.34,432.7
2020-12-17 11:10:00,994.44,6.47,280.06,3.82,83.1,9.67,8.03,1.63,5.04,8.08,1235.14,3.73,7.37,180.7,0.0,0.0,193.83,373.92,526.61,15.56,432.4
2020-12-17 11:20:00,994.6,6.37,279.96,3.79,83.5,9.6,8.02,1.58,5.03,8.06,1235.77,4.53,6.36,198.7,0.0,0.0,187.14,360.67,453.58,15.78,432.1
2020-12-17 11:30:00,994.53,6.42,280.0,3.85,83.6,9.63,8.05,1.58,5.05,8.1,1235.47,4.69,6.31,186.5,0.0,0.0,258.05,485.84,557.86,15.92,432.3
2020-12-17 11:40:00,994.36,6.58,280.18,3.92,83.1,9.74,8.09,1.65,5.08,8.14,1234.52,5.45,7.4,196.1,0.0,0.0,285.03,536.34,558.94,16.02,432.4
2020-12-17 11:50:00,994.36,6.74,280.34,4.01,82.7,9.85,8.15,1.7,5.11,8.19,1233.79,4.62,6.82,207.1,0.0,0.0,295.05,555.82,573.23,16.1,432.2
2020-12-17 12:00:00,994.46,7.04,280.64,4.12,81.6,10.06,8.2,1.85,5.15,8.25,1232.55,3.26,5.28,203.9,0.0,0.0,263.65,501.99,558.07,16.2,432.2
2020-12-17 12:10:00,994.53,7.18,280.77,4.15,81.0,10.15,8.22,1.93,5.16,8.27,1232.04,2.96,4.9,189.0,0.0,0.0,257.91,490.47,522.99,16.37,432.6
2020-12-17 12:20:00,994.53,7.46,281.05,4.14,79.42,10.35,8.22,2.13,5.16,8.26,1230.8,3.8,5.65,163.3,0.0,0.0,278.66,526.4,593.14,16.61,433.2
2020-12-17 12:30:00,994.47,7.45,281.04,4.16,79.57,10.34,8.23,2.11,5.16,8.27,1230.78,3.36,5.55,177.1,0.0,0.0,251.63,481.92,589.88,16.86,433.4
2020-12-17 12:40:00,994.28,7.34,280.95,4.13,80.0,10.26,8.21,2.05,5.15,8.26,1231.03,3.82,5.84,159.6,0.0,0.0,182.45,359.71,483.98,17.1,433.9
2020-12-17 12:50:00,994.18,7.33,280.95,4.14,80.1,10.26,8.22,2.04,5.16,8.27,1230.91,3.88,6.11,158.6,0.0,0.0,170.5,337.25,500.89,17.28,434.6
2020-12-17 13:00:00,994.18,7.06,280.67,4.1,81.4,10.07,8.19,1.87,5.14,8.24,1232.15,4.7,7.12,173.2,0.0,0.0,101.04,207.64,258.54,17.4,434.7
2020-12-17 13:10:00,994.33,6.75,280.36,4.11,83.2,9.86,8.2,1.66,5.15,8.25,1233.67,2.79,4.48,189.4,0.0,0.0,80.68,166.95,174.19,17.4,434.8
2020-12-17 13:20:00,994.43,6.74,280.33,4.2,83.8,9.85,8.25,1.6,5.18,8.3,1233.84,2.81,4.92,186.9,0.0,0.0,68.17,140.85,150.23,17.31,435.0
2020-12-17 13:30:00,994.32,6.89,280.5,4.32,83.6,9.95,8.32,1.63,5.22,8.37,1232.97,2.77,4.42,176.6,0.0,0.0,62.71,129.58,130.55,17.22,435.5
2020-12-17 13:40:00,994.31,6.93,280.54,4.37,83.7,9.98,8.35,1.63,5.24,8.4,1232.77,4.2,6.18,193.5,0.0,0.0,64.63,134.72,140.73,17.15,436.1
2020-12-17 13:50:00,994.42,7.0,280.6,4.39,83.4,10.03,8.36,1.66,5.25,8.41,1232.6,4.94,7.0,205.3,0.0,0.0,62.34,130.6,140.91,17.05,436.6
2020-12-17 14:00:00,994.74,6.96,280.53,4.36,83.5,10.0,8.35,1.65,5.24,8.39,1233.21,4.88,6.17,217.1,0.0,0.0,22.51,48.4,80.16,16.91,436.2
2020-12-17 14:10:00,994.8,6.82,280.39,4.35,84.2,9.9,8.34,1.56,5.23,8.38,1233.9,4.37,5.95,204.8,0.0,0.0,15.54,35.13,38.89,16.75,436.7
2020-12-17 14:20:00,994.9,6.71,280.27,4.27,84.4,9.83,8.3,1.53,5.2,8.34,1234.51,4.29,5.6,194.3,0.0,0.0,12.13,28.04,37.74,16.6,437.0
2020-12-17 14:30:00,994.92,6.65,280.21,4.25,84.6,9.79,8.28,1.51,5.2,8.33,1234.79,4.33,6.14,186.4,0.0,0.0,10.28,24.03,28.66,16.46,437.9
2020-12-17 14:40:00,994.86,6.51,280.08,4.17,84.9,9.7,8.23,1.46,5.16,8.27,1235.37,4.79,7.36,193.0,0.0,0.0,16.2,36.18,39.31,16.33,437.6
2020-12-17 14:50:00,994.89,6.45,280.01,4.21,85.5,9.66,8.26,1.4,5.18,8.3,1235.65,4.18,6.02,187.9,0.0,0.0,17.28,37.34,54.75,16.2,437.9
2020-12-17 15:00:00,994.84,6.45,280.01,4.24,85.7,9.65,8.27,1.38,5.19,8.32,1235.6,3.72,5.29,189.4,0.0,0.0,34.69,72.69,78.1,16.08,438.7
2020-12-17 15:10:00,994.92,6.43,279.99,4.22,85.7,9.64,8.26,1.38,5.18,8.3,1235.8,3.91,5.2,194.2,0.0,0.0,26.59,56.03,69.01,15.99,438.4
2020-12-17 15:20:00,995.04,6.44,279.99,4.24,85.8,9.65,8.28,1.37,5.19,8.32,1235.9,3.98,5.17,197.8,0.0,0.0,15.81,34.15,41.45,15.93,438.7
2020-12-17 15:30:00,995.22,6.48,280.01,4.29,85.9,9.67,8.31,1.36,5.21,8.35,1235.95,4.26,5.51,202.9,0.0,0.0,8.1,17.8,24.35,15.86,439.0
2020-12-17 15:40:00,995.35,6.54,280.06,4.32,85.7,9.71,8.32,1.39,5.22,8.36,1235.82,4.27,5.81,202.7,0.0,0.0,5.59,12.22,13.26,15.8,439.4
2020-12-17 15:50:00,995.45,6.63,280.14,4.39,85.6,9.77,8.36,1.41,5.24,8.4,1235.55,4.59,6.63,202.3,0.0,0.0,5.57,12.19,13.28,15.75,439.7
2020-12-17 16:00:00,995.51,6.76,280.27,4.47,85.3,9.86,8.41,1.45,5.27,8.45,1235.0,5.74,9.21,207.1,0.0,0.0,4.36,10.64,13.45,15.69,438.6
2020-12-17 16:10:00,995.59,6.8,280.31,4.48,85.1,9.89,8.42,1.47,5.28,8.46,1234.9,5.24,8.08,207.9,0.0,0.0,2.64,7.61,9.04,15.6,438.5
2020-12-17 16:20:00,995.73,6.75,280.25,4.49,85.4,9.86,8.42,1.44,5.28,8.46,1235.29,4.23,5.96,202.6,0.0,0.0,2.06,4.21,5.61,15.5,438.9
2020-12-17 16:30:00,995.87,6.67,280.15,4.49,85.9,9.8,8.42,1.38,5.28,8.46,1235.83,3.01,5.29,203.8,0.0,0.0,0.06,1.79,3.01,15.42,439.4
2020-12-17 16:40:00,996.16,6.53,279.98,4.44,86.5,9.7,8.39,1.31,5.26,8.43,1236.85,1.91,3.17,151.1,0.0,0.0,0.0,0.0,0.0,15.39,441.1
2020-12-17 16:50:00,996.26,6.23,279.68,4.24,87.0,9.51,8.27,1.24,5.18,8.31,1238.33,2.31,3.82,159.4,0.0,0.0,0.0,0.0,0.0,15.39,443.0
2020-12-17 17:00:00,996.34,6.12,279.56,4.22,87.6,9.44,8.27,1.17,5.18,8.3,1238.94,3.57,5.96,181.5,0.0,0.0,0.0,0.0,0.0,15.42,441.9
2020-12-17 17:10:00,996.59,6.05,279.47,4.18,87.8,9.39,8.24,1.15,5.16,8.27,1239.59,1.63,3.15,172.0,0.0,0.0,0.0,0.0,0.0,15.43,441.4
2020-12-17 17:20:00,996.63,6.03,279.45,4.19,87.9,9.38,8.24,1.13,5.16,8.27,1239.69,2.26,2.96,183.4,0.0,0.0,0.0,0.0,0.0,15.44,442.8
2020-12-17 17:30:00,996.7,5.92,279.33,4.21,88.7,9.31,8.26,1.05,5.17,8.28,1240.28,2.91,4.05,186.1,0.0,0.0,0.0,0.0,0.0,15.48,443.2
2020-12-17 17:40:00,996.79,6.0,279.41,4.3,88.8,9.36,8.31,1.05,5.2,8.34,1240.0,2.07,3.01,183.1,0.0,0.0,0.0,0.0,0.0,15.53,441.7
2020-12-17 17:50:00,996.93,6.15,279.54,4.38,88.4,9.46,8.36,1.1,5.23,8.38,1239.5,1.85,3.17,166.3,0.0,0.0,0.0,0.0,0.0,15.52,441.7
2020-12-17 18:00:00,997.0,6.05,279.44,4.33,88.7,9.39,8.33,1.06,5.21,8.35,1240.04,1.74,3.54,168.0,0.0,0.0,0.0,0.0,0.0,15.51,443.3
2020-12-17 18:10:00,997.0,5.89,279.28,4.27,89.3,9.29,8.29,0.99,5.19,8.32,1240.76,2.89,3.97,207.6,0.0,0.0,0.0,0.0,0.0,15.51,442.3
2020-12-17 18:20:00,997.03,5.65,279.03,4.16,90.1,9.13,8.23,0.9,5.15,8.25,1241.92,3.0,3.91,216.0,0.0,0.0,0.0,0.0,0.0,15.47,441.5
2020-12-17 18:30:00,997.21,5.49,278.86,4.11,90.8,9.03,8.2,0.83,5.13,8.22,1242.86,2.53,3.37,213.6,0.0,0.0,0.0,0.0,0.0,15.38,441.6
2020-12-17 18:40:00,997.24,5.51,278.88,4.13,90.8,9.04,8.21,0.83,5.14,8.23,1242.81,2.0,3.13,190.6,0.0,0.0,0.0,0.0,0.0,15.26,443.3
2020-12-17 18:50:00,997.24,5.45,278.82,4.08,90.9,9.0,8.19,0.82,5.12,8.21,1243.09,2.51,3.18,179.2,0.0,0.0,0.0,0.0,0.0,15.15,443.8
2020-12-17 19:00:00,997.22,5.1,278.47,3.96,92.3,8.79,8.11,0.68,5.08,8.14,1244.65,2.6,3.97,191.8,0.0,0.0,0.0,0.0,0.0,15.04,443.8
